name,map,recip_rank,P_10,recall_100,ndcg_cut_10,map +,map -,map p-value,recip_rank +,recip_rank -,recip_rank p-value,P_10 +,P_10 -,P_10 p-value,recall_100 +,recall_100 -,recall_100 p-value,ndcg_cut_10 +,ndcg_cut_10 -,ndcg_cut_10 p-value
BM25 with query_style_v2,0.23106833841549676,0.6880177626606198,0.5214285714285715,0.3157100048443086,0.33734392525224555,,,,,,,,,,,,,,,
